unique	Strain	read_index	-7	-6	-5	-4	-3	-2	-1	-0	1	2	3	4	5	6	7
351128	25s_2880	wt	26285	NA	109.24	91.89	76.87	106.023333333333	77.46	76.10375	NA	NA	NA	75.0315384615385	73.19	70.91	79.86	91.24
351129	25s_2880	wt	26286	111.665	111.54	95.17	NA	NA	86.5	71.665	NA	NA	75.75	75.15	72.91	69.47	81.77	91.19
351130	25s_2880	wt	26287	119.62	111.67	91.2766666666667	77.4342857142857	112.4	NA	75.48	73.45	77.43	76.605	72.81	71.7033333333333	69.43	80.365	88.51
351131	25s_2880	wt	26288	115.935	109.16	90.64	76.55	113.63	75.43	74.795	72.96	76.73	78.338	76.61	71.1266666666667	71.26	79.1122222222222	93.81
351132	25s_2880	wt	26289	NA	116.31	89.97	76.9525	97.825	78.73	71.61	73.41	76.27	75.625	75.76	71.33	70.85625	81.35	93.485
351133	25s_2880	wt	26290	NA	103.4	88.38	75.1	92.27	75	78.43	NA	NA	NA	NA	69.22	68.915	80.055	94.23
351134	25s_2880	wt	26291	111.43	111.02	90.48	77.295	107.99	76.03	71.51	70.48	69.62	71.9	74.6775	71.2266666666667	74.22	80.83	94.625
351135	25s_2880	wt	26292	115.05	111.09	87.9033333333334	77.555	100.69	79.58	74.34	72.32	73.65	77.45	76.44	71.5	70.59	80.47	90.32
351136	25s_2880	wt	26293	NA	NA	NA	79.68	105.67	77.89	69.525	NA	NA	NA	69.75	71.6683333333333	69.8	81.345	91.494
351137	25s_2880	wt	26294	112.87	110.56	92.72	80.17	112.42	79.28	72.6	NA	NA	NA	72.91	72.55125	70.9533333333333	80.28	93.675
351138	25s_2880	wt	26295	NA	109.14	92.29	74.3775	101.67	78.08	67.34	NA	NA	NA	69.52	72.51	70.1633333333333	82.26	96.56
351139	25s_2880	wt	26296	114.785	114.37	97.55	80.24	104.75	82.625	75.48	70.63	77.8	77.2	75.744	72.74	71.2616666666667	80.83	95.13
351140	25s_2880	wt	26297	114.45	107.395	95.52	79.68	107.98	82.75	76.885	73.92	75.15	76.38	74.08	70.95	69.29	81.67	93.5625
351141	25s_2880	wt	26299	NA	NA	NA	NA	112.13	84.23	73.33	NA	76.55	71.23	76.85	70.47	71.58	81.08	83.68
351142	25s_2880	wt	26300	113.3	110.56	92.2066666666667	77.1725	112.095	77.01	78.015	NA	NA	NA	73.7677777777778	71.43	71.2688888888889	79.53	95.98
351143	25s_2880	wt	26301	112.91	114.065	94.03	79.7	101.06	77.97	69.84	70.49	71.96	75.415	74.06	69.98	68.83	79.3	92.63
351144	25s_2880	wt	26302	NA	113.19	91.47	78.93	101.26	82.51	74.92	NA	NA	NA	74.3633333333333	72.05	71.125	80.72	97.87
351145	25s_2880	wt	26303	116.13	113.64	93.5533333333333	78.5775	111.185	83.665	76.82	73.58	73.56	74.5	73.46	70.05	70.185	81.05	93.795
351146	25s_2880	wt	26304	NA	111	90.625	79.254	109.11	76.17	72.16	NA	NA	75.99	71.75	71.2183333333333	71.69	80.15	97.49
351147	25s_2880	wt	26305	110.77	106.105	89.725	78.82	107.95	72.51	74.13	NA	NA	NA	NA	71.96	70.945	80.93	99.2
351148	25s_2880	wt	26306	115.475	116.285	94.28	79.176	106.51	78.68	76.08	71.28	75.3	75.6266666666667	75.35	72.69	71.05	80.6	94.67
351149	25s_2880	wt	26307	115.24	111.56	91.2	78.8	105.67	79.25	70.5	71.58	75.32	80.14	73.6116666666667	70.77	69.6933333333333	80.22	90.9275
351150	25s_2880	wt	26308	109.48	112.58	97.12	78.485	107.52	77.86	NA	NA	NA	NA	73.21	71.3961538461538	69.915	78.46	93.21
351151	25s_2880	wt	26309	106.526666666667	110.56	94.29	79.31	110.87	79.55	72.77	NA	NA	69.74	73.075	71.0975	69.355	79.555	96.12
351152	25s_2880	wt	26312	106.2	109.09	84.23	77.98	101.965	79.3	70.31	NA	NA	NA	NA	NA	69.249	79.93	94.27
351153	25s_2880	wt	26313	114.59	116.555	93.69	79.36	109.68	78.4	72.16	71.11	74.76	71.27	69.5	69.61	71.245	78.34	95.75
351154	25s_2880	wt	26314	NA	NA	NA	NA	107.52	89.365	76.41	NA	NA	NA	NA	67.69	69.7955555555555	80.32	92.105
351155	25s_2880	wt	26315	113.41	112.02	93.78	78.2533333333333	108.96	81.69	75.95	83.58	NA	NA	75.35	71.5145454545455	69.73	80.51	92.4983333333333
351156	25s_2880	wt	26316	114.64	108.69	88.7566666666667	76.32	NA	NA	73.635	72.92	77.31	77.585	73.68	73.12	69.06125	79.6057142857143	92.06
351157	25s_2880	wt	26317	NA	NA	93.21	77.618	97.56	76.5	73.18	NA	NA	NA	73.487	72.55	71.92	79.32	94.8466666666666
351158	25s_2880	wt	26318	111.775	112.07	98.13	80.49	92.82	79.52	75.8233333333333	NA	NA	NA	73.742	72.174	71.365	83.2733333333333	95.92
351159	25s_2880	wt	26319	110.32	110.03	92.07	77.3633333333333	106.39	80.66	80.59	68.24	NA	75.94	73.44	70.13	73.64	82.1675	93.1666666666667
351160	25s_2880	wt	26320	NA	107.51	94.73	78.152	90.67	86.985	76.6	NA	NA	NA	NA	71.46	70.822	81.885	84.07
351161	25s_2880	wt	26321	108.155	103.43	89.36	75.25	97.52	76.14	NA	NA	NA	NA	NA	70.595	70.4766666666667	83.0266666666667	98.64
351162	25s_2880	wt	26322	118.81	109.9	90.21	76.99	112.375	78.49	73.8966666666667	74.685	76.97	76.435	75.4675	73.61	71.6	81.83	92.84
351163	25s_2880	wt	26323	119.95	110.74	92.12	78.26	104.85	80.38	73.1	74.26	NA	75.405	74.5666666666667	68.98	70.126	77.5866666666667	90.79
351164	25s_2880	wt	26324	110.923333333333	112.76	98.31	81.84	107.06	81.84	73.81	70.49	NA	NA	74.049	77.09	75.24	84.35	95.495
351165	25s_2880	wt	26325	111.16	111.45	105.95	82.52	94.71	84.6833333333333	79.605	73	NA	73.04	74.99	69.03	75.68	83.21	87.12
351166	25s_2880	wt	26326	NA	111.04	89.25	77.35	92.16	82.215	69.595	NA	NA	NA	NA	70.6033333333333	70.17	78.38	95.64
351167	25s_2880	wt	26327	NA	NA	105.69	75.73	111.02	76.68	73.145	74.4	78.47	76.36	72.395	71.76	68.75	74.97	92.68
351168	25s_2880	wt	26328	106.7	115.05	94.82	77.17	108.173333333333	80.06	72.65	NA	NA	75.87	72.81	67.63	71.86	79.77	93.74
351169	25s_2880	wt	26329	111.786666666667	112.26	92.13	77.86	106.96	75.81	71.17	73.92	NA	74.855	73.92	73.8	71.55	80.72	93.715
351170	25s_2880	wt	26330	NA	113.59	94.97	78.395	106.93	76.96	71.98	NA	NA	NA	74.3985714285714	71.3433333333333	71.6133333333333	80.3925	93.74
351171	25s_2880	wt	26331	NA	110.85	95.19	80.19	105.28	76.23	72.935	NA	NA	76.39	72.19	68.32	70.205	81.16	92.83
351172	25s_2880	wt	26332	118.18	110.12	89.81	76.9466666666667	108.415	77.3	71.38	73.71	71.69	76.56	71.74	70.455	70.1733333333333	80.2	92.8466666666667
351173	25s_2880	wt	26333	115.801666666667	109.03	90.09	76.4	104.8475	75.27	71.8825	73.52	72.66	74.6933333333333	75.484	68.79	71.76	81.57	97.01
351174	25s_2880	wt	26334	114.6	109.89	91.72	78.625	109.25	77.45	77.58	NA	NA	NA	72.99	72.56375	70.06	79.43	93.68
351175	25s_2880	wt	26335	109.98	108.72	102.35	74.94	104.27	71.69	71.77	72.22	74.74	76.725	74.215	72.71	70.0066666666667	78.8866666666667	90.515
351176	25s_2880	wt	26336	113.48	96.86	88.2075	76.73	106.09	86.25	84.37	74.85	71.16	72.81	71.85	71.33	70.945	79.2733333333333	97.68
351177	25s_2880	wt	26337	NA	110.6	89.75	78.38	104.403333333333	77.8	69.75	NA	NA	NA	73.1915384615385	70.93	70.24	81.6641935483871	97.37
351178	25s_2880	wt	26338	NA	107.403333333333	94.69	79.45	100.58	78.74	78.262	NA	NA	73.63	72.8766666666667	71.26	72.095	81.9177777777778	91.9275
351179	25s_2880	wt	26339	NA	113.57	93.87	80.5	111.78	77.26	69.25	NA	NA	NA	71.78	71.425	71.4266666666667	83.53	81.3
351180	25s_2880	wt	26340	113.82	103.86	94.6633333333333	77.4	106.64	NA	72.73	90.25	NA	77.74	74.1355555555556	72.37	71.27	81.3	92.4533333333333
351181	25s_2880	wt	26341	116.19	108.99	88.45	76.8466666666667	111.28	72.05	69.46	NA	NA	NA	73.0733333333333	70.94	70.0342857142857	80.62	94.18
351182	25s_2880	wt	26342	113.93	111.82	91.15	77.73	108.59	79.73	75.42	71.29	77.08	76.395	74.92	69.865	70.0133333333333	79.59	NA
351183	25s_2880	wt	26343	114.38	114.295	92.08	76.66875	111.495	77.71	73.5333333333333	72.505	79.88	77.3525	75.76	71.9183333333333	70.5433333333333	81.7533333333333	95.1
351184	25s_2880	wt	26344	111.04	116.98	97.28	79.61	103.223333333333	80.66	79.224	69.48	NA	74.422	76.21	71.2	69.955	82.78	96.82
351185	25s_2880	wt	26345	111.91	111.09	90.32	77.15	112.96	76.59	74.1166666666667	66.48	NA	69.85	74.88	70.35	72.07	80.275	92.6988888888889
351186	25s_2880	wt	26346	NA	112.22	92.26	76.99	109.14	79.46	72.43	NA	NA	NA	69.59	72.05	73.07	80.765	93.9
351187	25s_2880	wt	26347	115.07	109.18	85.28	76.3	111.42	76.15	75.33	72.37	NA	NA	70.97	72.0571428571428	69.13	78.355	88.81
351188	25s_2880	wt	26348	NA	112.55	96.69	79.34	102.22	94.81	71.332	76.7	78.47	75.39	71.825	72.725	70.29	80.895	94.74
351189	25s_2880	wt	26349	114.71	110.87	91.65	78.61	101.21	79.88	74.485	72.95	NA	76.78	72.91	70.5	71.13	79.146	93.915
351190	25s_2880	wt	26350	110.58	108.26	91.3066666666667	78.8	106.18	79.29	73.43	NA	NA	NA	71.54	72.77	70.9633333333333	80.866	96.29
351191	25s_2880	wt	26351	109.1	108.91	93.67	76.7625	102.56	NA	NA	NA	NA	NA	NA	70.42125	70.5	79.95	91.94
351192	25s_2880	wt	26353	115.23	116.085	92.18	78.6833333333333	105.7	79.15	72.8233333333333	71.98	75.98	76.9675	73.3	71.1066666666667	71.345	79.68	NA
351193	25s_2880	wt	26354	112.665	NA	NA	NA	108.26	79.99	73.5	74.415	76.975	76.5466666666667	73.655	71.62	70.73	80.196	92.58
351194	25s_2880	wt	26355	110.46	119.22	101.21	80.99	99.09	86.95	75.98	69.12	74.69	75.13	74.1266666666667	69.9	70.2325	80.18	90.7971428571428
351195	25s_2880	wt	26356	NA	115	99.93	80.7	101.77	83.4875	76.3633333333333	NA	NA	71.815	80.03	68.66	73.7	81.91	99
351196	25s_2880	wt	26357	NA	106.57	89.64	77.34	90.44	NA	73.34	NA	NA	NA	NA	71.924	73.51	80.5766666666667	94.455
351197	25s_2880	wt	26358	112.88	112.15	94.65	77.4	113.5	77.15	75.85	NA	NA	NA	NA	70.71	70.026	79.75	97.1
351198	25s_2880	wt	26359	111.37	112.58	92.24	77.9	107.52	82.14	75.425	71.81	NA	74.53	75.515	72.55	70.42	79.8	95.41
351199	25s_2880	wt	26360	108.335	108.1	92.78	76.686	107.22	77.61	73.6	73.97	NA	72.61	74.0433333333333	70.545	70.04	79.745	93.955
351200	25s_2880	wt	26361	NA	108.35	93.67	78.8674509803922	NA	NA	89.99	NA	NA	NA	72.5075	71.7925	73.84	81.955	97.11
351201	25s_2880	wt	26362	114.38	108.81	91.07	78.62	111.27	76.48	77.462	70.45	NA	NA	74.2555555555555	72.095	69.75	83.545	95.2975
351202	25s_2880	wt	26363	114.6628	114.645	91.96	76.84	109.085	78.25	72.65	76.71	NA	NA	NA	71.44	70.91	81.25	92.53
351203	25s_2880	wt	26364	112.36	111.17	92.55	79.0766666666667	106.495	79.375	89.67	70.39	76.03	75.7748148148148	74.54	70.27	73.29	80.81	94.12
351204	25s_2880	wt	26365	109.606666666667	112.86	94.61	76.96	106.53	79.1	74.962	73.56	70.63	76.265	72.14	73.345	70.602	80.1	89.66
351205	25s_2880	wt	26366	113.01	109.11	92.63	78.69	108.49	79.26	75.1666666666667	NA	NA	NA	NA	71.19	69.366	79.598	93.265
351206	25s_2880	wt	26367	110.395	105.0425	86.62	75.075	104.72	80.7	74.48	NA	NA	NA	72.54	71.0354545454545	69.7	78.6181818181818	90.44
351207	25s_2880	wt	26368	NA	NA	109.73	78.11	109.16	77.52	73.95	NA	NA	77.55	70.67	71.30625	69.755	81.51	95.46
351208	25s_2880	wt	26369	111.275	105.74	92.83	77.52	97.91	78	74.56	NA	NA	72.89	74.3	72.305	72.29	80.74	97.49
351209	25s_2880	wt	26370	113.93	105.75	89.5033333333333	75.485	99.45	88.07	73.162	NA	NA	NA	73.178	71.39	69.7966666666667	80.215	91.05
351210	25s_2880	wt	26371	NA	107.71	89.09	78.125	106.07	78.29	74.0328571428571	NA	NA	NA	73.1	72.7275	70	81.75	93.312380952381
351211	25s_2880	wt	26372	115.125	113.31	90.95	78.405	109.54	79.25	72.56	76.15	NA	71.84	73.445	72.42	69.17	80.61	92.32
351212	25s_2880	wt	26373	117.97	111.35	92.8	78.7266666666667	104.375	73.52	75.52	75.67	NA	74.2	74.118	71.8661538461538	73.83	80.4033333333333	94.3366666666667
351213	25s_2880	wt	26374	110.685	112.36	91.16	75.7175	108.665	75.8	73.9525	75.125	77.93	75.785	75.6233333333333	70.71	70.0033333333333	80.12	95.45
351214	25s_2880	wt	26375	113.55	110.28	90.045	79.825	NA	NA	NA	69.91	71.42	73.55	72.58	69.93	72.99	82.14	95.1
351215	25s_2880	wt	26376	NA	108.73	88.11	76.03	108.505	NA	70.125	NA	NA	NA	73.5533333333333	73.15	70.0766666666667	81.93	91.88
351216	25s_2880	wt	26377	113.54	112.26	94.49	76.6557142857143	104.31	83.52	77.9028571428571	NA	NA	NA	NA	70.382	69.71	82.4766666666667	94.382
351217	25s_2880	wt	26378	115.915	111.21	93.57	79.2	100.77	79.75	NA	73.25	81.64	67.96	73.8116666666667	70.96	72.52	82.218	94.53
351218	25s_2880	wt	26379	NA	113.47	94.95	79.64	105.47	80.99	80.025	NA	NA	NA	73.668	71.455	70.975	79.5066666666667	95.7
351219	25s_2880	wt	26380	112.31	109.39	91.25	77.44	106.06	78.67	68.98	74.9	72.43	70.64	72.62	73.83	70.745	80.33	93.2033333333333
351220	25s_2880	wt	26381	117.08	111.23	91.25	77.56	108.49	79.39	76.824	72.97	NA	76.863125	73.7	72.5666666666667	72.33	80.12	92.9175
351221	25s_2880	wt	26382	114.36	112.3	91.1825	77.945	105.29	80.51	72.12	69.71	NA	NA	74.5433333333333	70.83	73.51	83.67	95.9
351222	25s_2880	wt	26383	118.25	111.57	90.97	78.4675	106.64	77.91	70.83	70.96	73.88	72.52	76.29	70.68	69.485	78.676	94.66
351223	25s_2880	wt	26384	116.06	112.4	91.66	76.575	101.27	77.36	72.25	70.49	76.72	74.785	74.035	69.24	71.37	82.9733333333333	90.235
351224	25s_2880	wt	26385	108.695	108.63	96.6	81.09	92.18	76.69	68.03	NA	NA	NA	NA	70.58	70.5025	81.45	97.73
351225	25s_2880	wt	26386	112.07	113.13	94.17	77.2	106.36	73.85	74.245	NA	NA	NA	74.67	72.99	70.13	79.5566666666667	94.27
351226	25s_2880	wt	26387	111.65	116.225	94.97	78.22	100.29	83.39	77.48	70.965	75.51	78.56	73.985	72.7166666666667	70.812	81.8625	95.46
351227	25s_2880	wt	26389	NA	108.48	92.42	78.31	105.11	77.83	77.04	NA	NA	NA	74.5325	72.2161764705883	72.61	80.2086363636364	92.466
351228	25s_2880	wt	26390	NA	108.48	91.99	75.85	110.56	73.76	74.52	NA	NA	NA	74.47	70.2	70.1844444444444	78.3166666666667	94.13
351229	25s_2880	wt	26391	110.35	107.93	82.25	76.68	105.95	74.02	75.196	NA	NA	NA	73.7833333333333	72.1266666666667	71.195	83.12	95.02
351230	25s_2880	wt	26392	110.97	110.72	89.3275	76.3416666666667	99	91.6833333333333	86.69	NA	NA	NA	NA	69.55	69.85	81.01	95.9
351231	25s_2880	wt	26393	113.135	113.73	95.34	80.475	99.64	78.42	68.98	NA	NA	NA	NA	NA	70.9288888888889	81.91	96.015
351232	25s_2880	wt	26394	113.935	111.15	89.46	77.75	111.75	79.25	73.61	71.73	76.26	75.1633333333333	76.56	70.075	70.2466666666667	80.12	95.87
351233	25s_2880	wt	26395	113.62	116.33	94.11	77.22	105.655	76.58	74.7	71.95	NA	76.2654545454545	75.75	69.57	70.21	81.382	94.17
351234	25s_2880	wt	26396	114.175	117.475	92.96	77.904	107.41	79.46	73.0366666666667	72.04	74.39	70.2	75.485	72.64	70.24	80.9475	93.79
351235	25s_2880	wt	26397	111.576666666667	110.51	94.12	75.86	111.96	92.61	82.59	80.04	NA	NA	73.618	71.8033333333333	70.9133333333333	78.97	93.63
351236	25s_2880	wt	26398	116.04	111.25	92.83	76.46	112.01	76.33	72.84	78.02	70.78	73.4	69.53	67.13	70.07	79.8675	95.24
351237	25s_2880	wt	26399	110.28	116.94	95.84	78.27	104.565	82.61	73.4366666666667	NA	NA	NA	NA	71.1083333333333	69.87	79.6833333333333	92.6425
351238	25s_2880	wt	26400	117.18	107.84	84.81	76.27	117	71.61	75	NA	NA	NA	72.64	70.46	70.34	80.32	94.34
351239	25s_2880	wt	26401	NA	109.17	94.65	78.68	96.81	80.29	72.8	NA	NA	NA	NA	70.9918181818182	70.805	82.2	94.99
351240	25s_2880	wt	26402	115.06	110.1	91	76.74	107.44	81.93	74.34	73.4	NA	76.815	73.4	71.75	70.69	81.115	92.19
351241	25s_2880	wt	26403	118.31	108.98	92.64	76.82	108.57	75.46	71.36	72.01	NA	78.1933333333333	76.67	71.415	70.32	82.71	91.8
351242	25s_2880	wt	26404	114.77	111.89	90.61	78	105.56	79.47	75.6866666666667	72.4	76.38	76.79	74.45	71.97	70.7933333333333	84.048	95.255
351243	25s_2880	wt	26405	NA	108.14	93.83	78.82	103.08	80.045	75.3066666666667	NA	NA	72.97	75.59	72.47	71.325	79.28	96.08
351244	25s_2880	wt	26406	116.47	110.7	95.45	79.85	112.01	79.69	77.5333333333333	72.04	73.3	75.68	72.29	71.0433333333333	71.3	79.41	93.1625
351245	25s_2880	wt	26407	115.35	112.87	93.79	79.39	103.74	74.23	70.685	NA	NA	NA	73.9783333333333	70.996	72.77	81.925	96.77
351246	25s_2880	wt	26408	120.71	111.78	108.43	76.15	108.066	79.34	79.0466666666667	83.72	82.83	NA	72.13	70.991	70.8133333333333	81.715	97.63
351247	25s_2880	wt	26409	110.75	107.16	91.22	79.58	106.41	76.52	75.89	NA	NA	NA	74.0408333333333	71.91	71.1275	82.05	95.275
351248	25s_2880	wt	26410	NA	109.76	90.2366666666667	76.4333333333333	111.93	76.05	71.77	NA	NA	75.4233333333333	77.38	71.7525	70.5366666666667	78.9	93.25
351249	25s_2880	wt	26412	NA	111.76	90.82	75.9775	103.43	77.21	71.07	NA	NA	NA	NA	70.78	70.33875	79.41	92.905
351250	25s_2880	wt	26413	109.48	112.26	95.485	79.055	101.71	88.72	71	NA	NA	71.66	73.89	70.17	72.81	81.77	92.875
351251	25s_2880	wt	26414	NA	NA	NA	NA	NA	87.1066666666667	79.79	NA	NA	NA	70.6	71.8377777777778	71.79	82.39	101.26
351252	25s_2880	wt	26415	116.21	113.04	92.91	78.86	107.12	79.85	70.5	NA	NA	75.56	75.46	71.58	70.1733333333333	81.27	96.25
351253	25s_2880	wt	26416	104.72	112.06	93.16	77.494	103.25	78.94	68.45	69.62	74.98	75.75	71.61	72.53	69.9388888888889	79.58	93.24
351254	25s_2880	wt	26417	NA	112.95	95.91	80.334	NA	84.67	72.89	NA	NA	NA	72.19	72.8416666666667	70.84	80.38	95.2
351255	25s_2880	wt	26418	111.9	109	91.32	76.8442857142857	102.88	81.32	71.515	72.315	76.27	78.31	72.95	69.36	71.3066666666667	74.15	93.83
351256	25s_2880	wt	26419	113.79	109.77	92.46	77.602	106.33	79.23	72.97	72.6	74.65	72.5	74.31	70.79	72.39	79.63	94.96
351257	25s_2880	wt	26420	NA	107.38	91.7	76.755	97.97	80.19	77.1344444444445	NA	NA	72.71	72.455	72.09	70.235	80.35	93.59
351258	25s_2880	wt	26421	111.7	109.94	90.72	76.4625	109.7	77.64	73.765	74.33	71.75	75.7975	73.45	69.83	68.83	79.6833333333333	94.67
351259	25s_2880	wt	26422	113.5	109.95	95.085	78.205	107.61	80.16	73.135	69.78	76.54	77.57	74.2733333333333	69.57	72.74	80.21	93.74
351260	25s_2880	wt	26423	109.3375	109.27	91.31	77.99	102.55	77.4	69.92	NA	NA	NA	NA	71.604	71.1566666666667	80.48	97.08
351261	25s_2880	wt	26424	115.05	116.03	93.27	80.17	106.61	NA	NA	72.15	76.335	77.6	75.87	72.76	69.95	81.545	93.215
351262	25s_2880	wt	26425	116.47	110.26	92.04	75.505	113.68	74.49	74.2933333333333	72.45	72.9	75.8316666666667	72.94	69.37	70.73	80.293	92.9275
351263	25s_2880	wt	26426	114.965	106.95	90.0757142857143	76.05	101.77	75.76	71.24	NA	NA	NA	NA	66.31	68.9654545454545	78.9033333333333	93.53
351264	25s_2880	wt	26427	111.983333333333	108.29	90.75	77.045	106.35	76.66	77.975	71.215	77.88	73.85	73.24	72.465	71.65	79.59	92.655
351265	25s_2880	wt	26428	112.56	109.2	92.76	78.71	105.88	76.12	75.19	71.36	73.9	78.06	73.95	71.3075	69.8066666666667	80.115	91.7825
351266	25s_2880	wt	26429	111.4525	107.91	90.28	76.5425	NA	NA	NA	73.13	73.72	75.37	71.15	71.3333333333333	69.6033333333333	78.95	93.06
351267	25s_2880	wt	26430	113.425	113.57	109.48	77.0433333333333	104.88	91.48	71.64	80.12	NA	NA	74.7023529411765	70.06	70.075	79.155	100.37
351268	25s_2880	wt	26431	NA	NA	91.45	77.08	112.775	76.75	74.245	NA	NA	74.97	74.266	72.28	70.78	78.88	NA
351269	25s_2880	wt	26432	116.56	110.34	93.69	77.63	106.93	76.6	72.3866666666667	73.11	76.42	76.54125	75.88	72.64	71.02	80.515	91.74
351270	25s_2880	wt	26433	109.15	111.2	93.15	78.46	105.14	79.94	69.76	70.285	76.91	76.665	74.76	71.884	74.56	82.44	92.3
351271	25s_2880	wt	26435	113.504	106.566666666667	89.395	77.5	110.566666666667	78.76	75.6825	77.715	75.37	75.69	74.3866666666667	68.91	71.29	78.6714285714286	93.2
351272	25s_2880	wt	26436	110.655	105.96	95.68	79.4675	101.31	81.515	78.8633333333333	71.28	NA	NA	73.875	73.15	70.78	79.4	91.3875
351273	25s_2880	wt	26437	103.06	112.07	84	79.67	98.34	73.91	78.795	76.58	73.64	76.05	75.09	72.074	70.17	77.4033333333333	89.29
351274	25s_2880	wt	26438	NA	NA	NA	73.18	110.77	89.55	72.465	74.89	78.8325	77.29	73.76	70.8966666666667	72.63	81.56	89.19
351275	25s_2880	wt	26439	114.305	113.37	93.365	79.1075	100.69	79.48	72.88	86.33	78.226	76.6075	73.675	70.11	69.09	79.678	92.21
351276	25s_2880	wt	26440	113.04	112.74	92.7	77.72	107.63	NA	NA	74.38	76.2	72.97	76.29	72.3475	69.24	80.845	91.51
351277	25s_2880	wt	26441	114.805	105.82	93.79	77.09	NA	NA	74.02	NA	NA	NA	74.03	71.0308333333333	69.76	78.49	94.8
351278	25s_2880	wt	26442	NA	114.77	95.3	79.015	105.056666666667	84.67	75.8333333333333	76.73	76.78	78.39	74.22	70.86	74.59	80.78	92.81
351279	25s_2880	wt	26443	NA	NA	96.17	79.93	103.15	78	70.48	NA	NA	NA	73.8	72.0084615384615	72.38	79.23	92.4833333333333
351280	25s_2880	wt	26444	115.45	107.51	89.335	78.42	104.8	76.16	77.5	NA	NA	NA	74.9925	72.27	70.4375	79.25	90.3566666666667
351281	25s_2880	wt	26445	112.9625	111.15	95.42	77	109.286666666667	81.93	77.8	72.41	NA	76.0766666666667	73.85	69.49	68.1133333333333	80.33	95.84
351282	25s_2880	wt	26446	111.185	108.97	89.205	77.74	107.04	80.6	76.165	71.96	74.14	76.72	74.9733333333333	71.5	69.375	78.07	95.06
351283	25s_2880	wt	26447	112.305	112.33	97.15	78.2	107.93	76.33	80.6825	72.62	75.76	75.888	75.28	71.5633333333333	70.165	81.11	94.055
351284	25s_2880	wt	26448	108.46	108.578333333333	92.205	79.57	102.68	78.66	75.32	NA	78.055	84.59	73.4666666666667	71.7	68.75	76.87	86.9
351285	25s_2880	wt	26449	111.46	108.46	91.55	76.96	105.71	80.28	70.01	NA	NA	71.15	73.16	72.23	70.2671428571429	81.165	93.3383333333333
351286	25s_2880	wt	26450	NA	111.36	90.4166666666667	77.6425	99.06	81.46	79.8514285714286	NA	NA	NA	NA	71.002	74.26	80.56	91.38
351287	25s_2880	wt	26451	NA	109.18	94.23	79.14	105.6	81.66	74.07	NA	NA	72.49	75.24	74.3	69.938	80.126	94.9
351288	25s_2880	wt	26452	114.73	108.6	92.6875	77.89	107.535	NA	73.702	NA	NA	NA	74.5144444444445	66.61	69.5433333333333	79.5	94.825
351289	25s_2880	wt	26453	112.27	111.54	110.52	80.24	95.97	79.09	71.09	71.84	72.48	75.77	71.62	74.3	69.84	82.11	95.07
351290	25s_2880	wt	26454	113.585	109.52	89.87	76.485	106.67	79.44	NA	76.86	NA	NA	72.46	71.7605555555556	69.844	78.71	93.02
351291	25s_2880	wt	26455	116.84	115.285	94.38	79.945	111.765	79.8	77.9585714285714	74.47	NA	72.76	73.575	72.052	70.27	77.932	93.005
351292	25s_2880	wt	26456	115.55	109.45	93.26	77.93	112.71	77.42	72.62	71.105	73.84	76.92	73.915	70.5066666666667	69.9266666666667	79.38	93.31
351293	25s_2880	wt	26457	118.9	113.43	93.45	78.65	108.095	79.35	73.38	86.64	73.21	74.8375	77.005	69.2	68.39	78.93	95.27
351294	25s_2880	wt	26459	115.5	110.79	90.28	79.28	108.835	78.89	70.8066666666667	NA	NA	75.6428571428571	75.145	68.03	71.69	80.175	93.26
351295	25s_2880	wt	26460	110.333333333333	105.22	89.98	78.17	101.21	81.98	76.04	NA	NA	NA	NA	71.5075	70.515	79.49	96.04
351296	25s_2880	wt	26461	115.16	110.36	90.4	77.2933333333333	109.14	78.89	75.9733333333333	73.34	77.01	76.3833333333333	71	71.684	72.88	80.89	92.365
351297	25s_2880	wt	26462	112.05	108.06	92.76	78.235	108.36	77.55	71.2	73.34	74.04	76.2	75.73	71.705	70.2485714285714	80.3791666666667	94.58
351298	25s_2880	wt	26463	112.9	116.31	105.03	77.116	NA	NA	74.69	NA	NA	NA	74.02	73.03875	69.92	79.3175	94.324
351299	25s_2880	wt	26464	NA	109.34	91.07	78.3333333333333	105.96	96.55	74.08	NA	NA	NA	70.83	71.875	70.3266666666667	81.18	95.51
351300	25s_2880	wt	26465	NA	102.57	111.6	80.97	102.07	81.26	NA	NA	NA	73.64	72.82	71.79	72.29	82.84	97.11
351301	25s_2880	wt	26466	118.41	108.58	91.7	77.875	109.71	77.73	82.24	72.43	73.99	76.04	71.35	69.64	70.08	79.65	95.88
351302	25s_2880	wt	26467	110.8125	112.71	91.31	79.13	105.06	76.58	68.54	72.65	NA	76.15	75.715	73.78	70.114	80.35	94.9
351303	25s_2880	wt	26468	117.04	109.61	91.83	77.5	NA	NA	74.91	73.14	NA	72.62	76.93	71.42	70.175	82.46	91.92
351304	25s_2880	wt	26469	108.8925	105.85	90.37	76.3242857142857	100.83	78.07	73.7166666666667	71.25	NA	71.52	73.52	71.5625	70.16	78.47	90.63
